name,latitude,longitude,type,color
RAP870,2.1326,99.81339,RANTAU PRAPAT,success
RAP874,2.591061,100.09734,RANTAU PRAPAT,success
RAP875,2.35456,100.045,RANTAU PRAPAT,success
RAP884,2.51532,100.1741,RANTAU PRAPAT,success
RAP890,2.11536,99.9022,RANTAU PRAPAT,success
RAP893,2.33736,100.19909,RANTAU PRAPAT,success
RAP897,2.15483,99.99386,RANTAU PRAPAT,success
RAP905,2.11828,99.96535,RANTAU PRAPAT,success
RAP908,1.99433,100.00574,RANTAU PRAPAT,success
RAP909,2.33019,100.11881,RANTAU PRAPAT,success
RAP912,2.42194,100.163,RANTAU PRAPAT,success
RAP914,2.44958,100.08578,RANTAU PRAPAT,success
RAP935,2.41199,100.22271,RANTAU PRAPAT,success
RAP941,2.13531,99.75295,RANTAU PRAPAT,success
RAP946,2.27968,100.24245,RANTAU PRAPAT,success
RAP951,2.10807,99.82786,RANTAU PRAPAT,success
RAP952,2.04463,100.03315,RANTAU PRAPAT,success
RAP956,2.6184,100.086,RANTAU PRAPAT,success
RAP958,2.62479,100.14439,RANTAU PRAPAT,success
RAP961,2.20917,100.06259,RANTAU PRAPAT,success
RAP962,1.90337,99.8395,RANTAU PRAPAT,success
RAP963,2.13555,99.98551,RANTAU PRAPAT,success
RAP964,2.38018,100.168,RANTAU PRAPAT,success
RAP967,2.40791,100.09195,RANTAU PRAPAT,success
RAP969,2.0055,99.86036,RANTAU PRAPAT,success
RAP976,2.07132,99.85807,RANTAU PRAPAT,success
RAP977,2.44986,100.1894,RANTAU PRAPAT,success
RAP980,2.46308,100.13742,RANTAU PRAPAT,success
RAP982,2.49848,100.16,RANTAU PRAPAT,success
RAP985,2.34423,100.23289,RANTAU PRAPAT,success
RAP988,2.42749,100.1972,RANTAU PRAPAT,success
RAP992,2.10189,99.8751,RANTAU PRAPAT,success
RAP993,2.31011,100.11537,RANTAU PRAPAT,success
RAP994,2.3165,100.0718,RANTAU PRAPAT,success
RAP995,2.42703,100.09091,RANTAU PRAPAT,success
RAP996,2.06063,99.8783,RANTAU PRAPAT,success
RAP999,2.37397,100.0776,RANTAU PRAPAT,success
RPX004,2.5327,100.1725,RANTAU PRAPAT,success
BJI002,3.56957,98.521143,BINJAI,info
BJI049,3.573858,98.460636,BINJAI,info
BJI060,3.59265,98.47562,BINJAI,info
BJI074,3.634768,98.508405,BINJAI,info
BJI081,3.610451,98.458268,BINJAI,info
BJI109,3.586758,98.492834,BINJAI,info
BJI111,3.571313,98.494129,BINJAI,info
BJI114,3.606235,98.462861,BINJAI,info
BJI121,3.580555,98.4825,BINJAI,info
BJI125,3.599116,98.478424,BINJAI,info
BJI140,3.602755,98.496133,BINJAI,info
BJI141,3.541119,98.45769,BINJAI,info
BJI156,3.60782,98.51985,BINJAI,info
BJI157,3.605833,98.502222,BINJAI,info
BJI160,3.626944,98.504444,BINJAI,info
BJI161,3.610667,98.450865,BINJAI,info
BJI164,3.628773,98.509479,BINJAI,info
BJI166,3.611857,98.480466,BINJAI,info
BJI167,3.607605,98.489559,BINJAI,info
BJI169,3.620474,98.485193,BINJAI,info
BJI170,3.613333,98.486666,BINJAI,info
BJI171,3.594712,98.4901,BINJAI,info
BJI172,3.595969,98.482147,BINJAI,info
BJI173,3.601994,98.482157,BINJAI,info
BJI174,3.603701,98.477924,BINJAI,info
BJI175,3.640077,98.49527,BINJAI,info
BJI176,3.610744,98.490287,BINJAI,info
BJI177,3.599217,98.499578,BINJAI,info
BJI178,3.640525,98.488136,BINJAI,info
BJI179,3.610377,98.499835,BINJAI,info
BJI180,3.608872,98.505962,BINJAI,info
BJI181,3.626831,98.494533,BINJAI,info
BJI182,3.621388,98.504166,BINJAI,info
BJI184,3.612629,98.511369,BINJAI,info
BJI185,3.609265,98.516125,BINJAI,info
BJI186,3.613923,98.520612,BINJAI,info
BJI187,3.606411,98.528847,BINJAI,info
BJI188,3.61599,98.49741,BINJAI,info
BJI189,3.612314,98.472579,BINJAI,info
BJI190,3.600833,98.470833,BINJAI,info
BJI191,3.597461,98.457165,BINJAI,info
BJI192,3.576944,98.478055,BINJAI,info
BJI194,3.653116,98.498473,BINJAI,info
BJI201,3.5897,98.47853,BINJAI,info
BJI205,3.595497,98.478831,BINJAI,info
BJI208,3.60691,98.47345,BINJAI,info
BJI209,3.60559,98.44849,BINJAI,info
BJI210,3.60957,98.49278,BINJAI,info
BJI211,3.61299,98.49882,BINJAI,info
BJI212,3.612947,98.502168,BINJAI,info
BJI213,3.599,98.4895,BINJAI,info
BJI215,3.605833,98.488055,BINJAI,info
BJI216,3.607945,98.487643,BINJAI,info
BJI217,3.606177,98.443988,BINJAI,info
BJI221,3.600196,98.486532,BINJAI,info
BJI227,3.573333,98.485555,BINJAI,info
BJI230,3.605125,98.48558,BINJAI,info
BJI232,3.56096,98.495685,BINJAI,info
BJI312,3.644338,98.500001,BINJAI,info
BJI330,3.61736,98.502184,BINJAI,info
BJI351,3.634752,98.49918,BINJAI,info
BJI352,3.63401,98.48917,BINJAI,info
BJI368,3.652453,98.517885,BINJAI,info
BJI405,3.607422,98.497008,BINJAI,info
BJI501,3.632819,98.492533,BINJAI,info
BJI502,3.59051,98.485742,BINJAI,info
BJI505,3.590136,98.502931,BINJAI,info
BJI506,3.647003,98.480303,BINJAI,info
BJI509,3.616179,98.530153,BINJAI,info
BJI510,3.585161,98.47417,BINJAI,info
BJI512,3.56359,98.45214,BINJAI,info
BJI514,3.605,98.468611,BINJAI,info
BJI518,3.580462,98.489906,BINJAI,info
BJI735,3.609981,98.463501,BINJAI,info
BJI736,3.626174,98.482288,BINJAI,info
BJI802,3.560218,98.472641,BINJAI,info
BJI803,3.6223,98.4961,BINJAI,info
BJI804,3.617849,98.524925,BINJAI,info
LBP019,3.648846,98.509457,BINJAI,info
LBP036,3.663463,98.510959,BINJAI,info
LBP082,3.616624,98.51178,BINJAI,info
LBP410,3.643079,98.510196,BINJAI,info
LBP411,3.654565,98.510033,BINJAI,info
LBP569,3.594347,98.518816,BINJAI,info
LBP734,3.604137,98.510879,BINJAI,info
STB268,3.560843,98.485224,BINJAI,info
BJI071,3.609764,98.435456,BINJAI,info
BJI110,3.620428,98.461308,BINJAI,info
BJI152,3.639017,98.36791,BINJAI,info
BJI159,3.608509,98.420647,BINJAI,info
BJI270,3.622988,98.406537,BINJAI,info
BJI274,3.681727,98.380888,BINJAI,info
BJI314,3.59588,98.428703,BINJAI,info
BJI362,3.633306,98.461527,BINJAI,info
BJI504,3.590822,98.441951,BINJAI,info
BJI507,3.608707,98.411377,BINJAI,info
BJI511,3.644279,98.391847,BINJAI,info
BJI513,3.6646,98.356224,BINJAI,info
BJI572,3.60492,98.430737,BINJAI,info
KRB081,4.151629,98.097633,BINJAI,info
KRB115,4.116945,98.072537,BINJAI,info
LBP181,3.697773,98.486051,BINJAI,info
LBP265,3.418377,98.430597,BINJAI,info
LBP884,3.483283,98.458947,BINJAI,info
STB001,4.040487,98.174627,BINJAI,info
STB002,3.71362,98.395598,BINJAI,info
STB003,3.749071,98.473502,BINJAI,info
STB004,3.99626,98.313777,BINJAI,info
STB005,4.025384,98.294972,BINJAI,info
STB006,3.52881,98.39922,BINJAI,info
STB007,4.118602,98.21441,BINJAI,info
STB008,3.901182,98.424173,BINJAI,info
STB009,3.909091,98.410178,BINJAI,info
STB010,4.106563,98.094054,BINJAI,info
STB012,3.834728,98.332092,BINJAI,info
STB013,3.355233,98.400736,BINJAI,info
STB014,3.748936,98.239204,BINJAI,info
STB015,3.910469,98.451494,BINJAI,info
STB016,3.810702,98.510907,BINJAI,info
STB017,3.882006,98.420769,BINJAI,info
STB018,4.012367,98.223154,BINJAI,info
STB019,3.793685,98.277396,BINJAI,info
STB020,3.77675,98.433012,BINJAI,info
STB021,3.941387,98.371571,BINJAI,info
STB022,3.862793,98.353156,BINJAI,info
STB023,3.870366,98.394085,BINJAI,info
STB024,3.999482,98.137205,BINJAI,info
STB025,4.141398,98.252217,BINJAI,info
STB026,4.20363,98.246828,BINJAI,info
STB027,3.806112,98.364164,BINJAI,info
STB028,3.879899,98.297035,BINJAI,info
STB029,3.872736,98.575789,BINJAI,info
STB030,3.77614,98.480203,BINJAI,info
STB031,3.939238,98.41889,BINJAI,info
STB032,3.912171,98.363567,BINJAI,info
STB033,3.51803,98.342007,BINJAI,info
STB034,3.973333,98.277777,BINJAI,info
STB035,3.493021,98.240226,BINJAI,info
STB036,3.760249,98.443598,BINJAI,info
STB037,3.994761,98.271774,BINJAI,info
STB038,3.842817,98.537859,BINJAI,info
STB039,3.871414,98.503856,BINJAI,info
STB040,4.25472222,98.20361111,BINJAI,info
STB041,3.680495,98.442909,BINJAI,info
STB042,3.825176,98.447165,BINJAI,info
STB043,3.88003,98.188405,BINJAI,info
STB045,3.700262,98.159545,BINJAI,info
STB046,3.576944,98.155833,BINJAI,info
STB047,3.987128,98.329894,BINJAI,info
STB048,3.777127,98.309944,BINJAI,info
STB050,3.525833,98.364722,BINJAI,info
STB051,3.413378,98.24112,BINJAI,info
STB052,3.45207,98.219274,BINJAI,info
STB053,3.474173,98.266686,BINJAI,info
STB054,3.633333,98.149166,BINJAI,info
STB056,3.710277,98.216666,BINJAI,info
STB057,3.778294,98.521183,BINJAI,info
STB058,3.985069,98.498632,BINJAI,info
STB059,3.956881,98.459761,BINJAI,info
STB060,3.531163,98.47972,BINJAI,info
STB061,4.077222,98.262777,BINJAI,info
STB062,4.090208,98.291652,BINJAI,info
STB063,3.687222,98.085,BINJAI,info
STB064,4.234166,98.1025,BINJAI,info
STB065,4.248779,98.174646,BINJAI,info
STB066,3.772284,98.403708,BINJAI,info
STB067,3.743395,98.444357,BINJAI,info
STB068,3.7154,98.128885,BINJAI,info
STB069,3.853097,98.473413,BINJAI,info
STB071,4.011058,98.291128,BINJAI,info
STB072,3.676733,98.324713,BINJAI,info
STB073,3.549954,98.297062,BINJAI,info
STB074,4.011901,98.279239,BINJAI,info
STB075,3.828055,98.522569,BINJAI,info
STB076,3.799035,98.489362,BINJAI,info
STB077,3.871221,98.470774,BINJAI,info
STB079,4.017365,98.287528,BINJAI,info
STB080,3.947663,98.168939,BINJAI,info
STB082,3.794456,98.336534,BINJAI,info
STB083,3.790973,98.272107,BINJAI,info
STB084,3.768733,98.274191,BINJAI,info
STB085,3.852764,98.270821,BINJAI,info
STB086,3.985491,98.168581,BINJAI,info
STB087,3.851111,98.191666,BINJAI,info
STB088,3.988184,98.516754,BINJAI,info
STB089,3.762538,98.237596,BINJAI,info
STB090,3.940195,98.45453,BINJAI,info
STB091,4.004444,98.496944,BINJAI,info
STB092,3.699444,98.311388,BINJAI,info
STB093,3.894444,98.476944,BINJAI,info
STB094,3.888648,98.427236,BINJAI,info
STB095,3.730512,98.22543,BINJAI,info
STB096,4.021623,98.199312,BINJAI,info
STB097,3.905706,98.214014,BINJAI,info
STB098,3.747539,98.258808,BINJAI,info
STB099,3.858344,98.424499,BINJAI,info
STB100,3.983887,98.141566,BINJAI,info
STB101,3.787902,98.376577,BINJAI,info
STB102,3.553562,98.122565,BINJAI,info
STB103,3.702552,98.505975,BINJAI,info
STB104,3.956944,98.3675,BINJAI,info
STB105,3.501335,98.438344,BINJAI,info
STB106,3.708926,98.343133,BINJAI,info
STB107,3.762886,98.477249,BINJAI,info
STB108,3.989508,98.319686,BINJAI,info
STB110,3.892411,98.422703,BINJAI,info
STB112,4.026977,98.290724,BINJAI,info
STB113,4.012456,98.300646,BINJAI,info
STB115,3.664655,98.481895,BINJAI,info
STB116,3.985113,98.362368,BINJAI,info
STB117,4.037551,98.240293,BINJAI,info
STB118,3.94234,98.394018,BINJAI,info
STB119,3.92402,98.38054,BINJAI,info
STB120,3.568051,98.37273,BINJAI,info
STB122,3.78477,98.448622,BINJAI,info
STB123,4.106111,98.261111,BINJAI,info
STB124,4.089349,98.242478,BINJAI,info
STB126,3.473795,98.395948,BINJAI,info
STB127,3.548798,98.2592,BINJAI,info
STB128,3.619243,98.322943,BINJAI,info
STB129,3.414908,98.489541,BINJAI,info
STB130,3.310784,98.395025,BINJAI,info
STB131,3.665972,98.172419,BINJAI,info
STB132,3.505634,98.495741,BINJAI,info
STB135,3.696666,98.431111,BINJAI,info
STB136,3.505456,98.312203,BINJAI,info
STB137,3.447671,98.310326,BINJAI,info
STB138,3.767797,98.49984,BINJAI,info
STB139,3.79159,98.516935,BINJAI,info
STB142,3.728031,98.497211,BINJAI,info
STB143,3.907453,98.424573,BINJAI,info
STB145,3.581333,98.172634,BINJAI,info
STB146,3.46011,98.197155,BINJAI,info
STB147,3.863774,98.543269,BINJAI,info
STB148,3.418957,98.204881,BINJAI,info
STB149,3.959149,98.421828,BINJAI,info
STB150,3.83558,98.549445,BINJAI,info
STB151,3.745246,98.440549,BINJAI,info
STB153,4.103333,98.066111,BINJAI,info
STB154,4.0357,98.173099,BINJAI,info
STB155,3.82713,98.42648,BINJAI,info
STB158,3.643832,98.422871,BINJAI,info
STB162,3.750168,98.462442,BINJAI,info
STB163,3.760093,98.448349,BINJAI,info
STB165,3.77694,98.35621,BINJAI,info
STB195,3.908045,98.395099,BINJAI,info
STB196,4.02,98.291944,BINJAI,info
STB197,4.022146,98.287152,BINJAI,info
STB198,4.112331,98.217905,BINJAI,info
STB199,3.760174,98.458163,BINJAI,info
STB200,3.456111,98.469722,BINJAI,info
STB202,3.778282,98.281613,BINJAI,info
STB203,3.930102,98.482286,BINJAI,info
STB204,3.726666,98.189444,BINJAI,info
STB206,3.74953,98.423138,BINJAI,info
STB207,3.750781,98.215654,BINJAI,info
STB214,3.798926,98.31022,BINJAI,info
STB218,3.52767,98.391451,BINJAI,info
STB219,3.824075,98.486407,BINJAI,info
STB220,3.573567,98.262686,BINJAI,info
STB222,3.423611,98.174166,BINJAI,info
STB223,3.832805,98.286818,BINJAI,info
STB224,3.985389,98.415844,BINJAI,info
STB225,3.654865,98.468312,BINJAI,info
STB226,3.53197,98.500852,BINJAI,info
STB228,4.072752,98.193202,BINJAI,info
STB229,3.527028,98.149059,BINJAI,info
STB231,3.528843,98.420798,BINJAI,info
STB233,3.830658,98.314494,BINJAI,info
STB234,4.037223,98.333843,BINJAI,info
STB235,3.460374,98.168902,BINJAI,info
STB236,3.826868,98.326323,BINJAI,info
STB237,3.748271,98.447261,BINJAI,info
STB238,3.52582,98.381665,BINJAI,info
STB240,3.522402,98.434313,BINJAI,info
STB241,3.522263,98.477563,BINJAI,info
STB242,4.22246,98.233939,BINJAI,info
STB243,4.276209,98.194252,BINJAI,info
STB244,3.544482,98.485074,BINJAI,info
STB245,3.813276,98.428207,BINJAI,info
STB246,3.897576,98.421062,BINJAI,info
STB247,3.589349,98.407883,BINJAI,info
STB248,3.610038,98.38692,BINJAI,info
STB249,3.598188,98.355673,BINJAI,info
STB250,3.47978,98.491754,BINJAI,info
STB251,3.455588,98.489124,BINJAI,info
STB252,3.838079,98.447927,BINJAI,info
STB253,3.725931,98.324945,BINJAI,info
STB254,4.050977,98.24031,BINJAI,info
STB255,3.945655,98.568574,BINJAI,info
STB256,3.742528,98.482569,BINJAI,info
STB257,3.494406,98.463368,BINJAI,info
STB258,4.104091,98.21829,BINJAI,info
STB259,3.533611,98.324444,BINJAI,info
STB260,3.672095,98.448826,BINJAI,info
STB261,3.804947,98.353847,BINJAI,info
STB262,3.798684,98.34451,BINJAI,info
STB263,3.914133,98.401696,BINJAI,info
STB264,3.901186,98.413832,BINJAI,info
STB265,3.511502,98.164964,BINJAI,info
STB266,4.110136,98.227106,BINJAI,info
STB267,4.025498,98.482818,BINJAI,info
STB269,4.003756,98.293627,BINJAI,info
STB271,3.490109,98.391466,BINJAI,info
STB272,3.515963,98.473372,BINJAI,info
STB273,3.71385,98.503466,BINJAI,info
STB275,4.029939,98.310546,BINJAI,info
STB277,3.771773,98.467785,BINJAI,info
STB278,3.771888,98.440354,BINJAI,info
STB279,4.005888,98.269653,BINJAI,info
STB280,4.003105,98.304143,BINJAI,info
STB281,3.799852,98.276255,BINJAI,info
STB282,3.755822,98.468245,BINJAI,info
STB284,3.882724,98.486227,BINJAI,info
STB285,3.897155,98.427224,BINJAI,info
STB286,3.735258,98.435133,BINJAI,info
STB287,3.902665,98.399773,BINJAI,info
STB288,3.92689,98.425603,BINJAI,info
STB290,3.895978,98.439558,BINJAI,info
STB291,3.7849,98.426953,BINJAI,info
STB293,4.037222,98.443888,BINJAI,info
STB295,3.675768,98.467853,BINJAI,info
STB296,4.012916,98.287102,BINJAI,info
STB297,3.723367,98.502772,BINJAI,info
STB298,4.024794,98.286029,BINJAI,info
STB300,3.534722,98.138055,BINJAI,info
STB301,4.014318,98.331664,BINJAI,info
STB304,3.752429,98.254774,BINJAI,info
STB305,4.049083,98.145658,BINJAI,info
STB306,4.113127,98.086242,BINJAI,info
STB307,3.492866,98.185696,BINJAI,info
STB308,4.006315,98.20519,BINJAI,info
STB309,3.990277,98.451944,BINJAI,info
STB310,4.203611,98.124166,BINJAI,info
STB311,3.785368,98.491354,BINJAI,info
STB315,3.797943,98.461094,BINJAI,info
STB316,4.036535,98.287449,BINJAI,info
STB317,3.970354,98.372212,BINJAI,info
STB318,3.977037,98.342486,BINJAI,info
STB319,3.948055,98.3725,BINJAI,info
STB320,3.954781,98.38859,BINJAI,info
STB321,3.847381,98.44166,BINJAI,info
STB322,3.82642,98.46285,BINJAI,info
STB323,3.836944,98.426388,BINJAI,info
STB324,3.860036,98.490484,BINJAI,info
STB325,3.925276,98.448625,BINJAI,info
STB326,3.493948,98.380914,BINJAI,info
STB327,4.031877,98.185867,BINJAI,info
STB328,3.991958,98.236408,BINJAI,info
STB329,4.110833,98.213611,BINJAI,info
STB333,3.894092,98.513357,BINJAI,info
STB334,3.869474,98.559232,BINJAI,info
STB335,3.820937,98.509538,BINJAI,info
STB336,3.511666,98.494722,BINJAI,info
STB337,3.999222,98.249692,BINJAI,info
STB338,3.929437,98.388156,BINJAI,info
STB339,3.886993,98.213454,BINJAI,info
STB340,3.539771,98.41792,BINJAI,info
STB342,3.94619,98.311483,BINJAI,info
STB344,3.755979,98.455598,BINJAI,info
STB346,3.878888,98.4325,BINJAI,info
STB348,3.76044,98.453954,BINJAI,info
STB349,3.529699,98.409442,BINJAI,info
STB350,3.898307,98.448485,BINJAI,info
STB353,3.869138,98.423757,BINJAI,info
STB355,3.954031,98.220615,BINJAI,info
STB357,3.705572,98.494645,BINJAI,info
STB358,3.843267,98.226396,BINJAI,info
STB359,3.833793,98.562973,BINJAI,info
STB361,3.58912,98.28357,BINJAI,info
STB363,3.66429,98.286,BINJAI,info
STB364,3.603092,98.400579,BINJAI,info
STB365,3.597361,98.448764,BINJAI,info
STB366,3.747586,98.478656,BINJAI,info
STB367,3.678333,98.366111,BINJAI,info
STB369,3.5067655,98.273498,BINJAI,info
STB370,3.72952,98.369334,BINJAI,info
STB373,4.183032,98.087722,BINJAI,info
STB374,3.391361,98.410888,BINJAI,info
STB376,3.390833,98.221667,BINJAI,info
STB379,3.596043917,98.24514254,BINJAI,info
STB381,3.918261,98.243851,BINJAI,info
STB382,3.919603,98.296653,BINJAI,info
STB385,3.46963,98.350168,BINJAI,info
STB386,3.512069,98.212586,BINJAI,info
STB388,3.842307,98.391984,BINJAI,info
STB390,3.895619,98.3197,BINJAI,info
STB408,4.052603,98.352384,BINJAI,info
STB421,3.88776,98.36634,BINJAI,info
STB426,3.6792,98.49357,BINJAI,info
STB427,3.7043956,98.4514167,BINJAI,info
STB568,3.542028,98.133665,BINJAI,info
STB594,3.75097,98.453523,BINJAI,info
STB664,3.665227,98.45581,BINJAI,info
STB676,3.965197,98.359382,BINJAI,info
STB706,4.06152,98.236632,BINJAI,info
STB709,3.847722,98.428569,BINJAI,info
STB710,3.922388,98.394593,BINJAI,info
STB737,3.505201,98.467541,BINJAI,info
STB738,3.580071,98.343188,BINJAI,info
STB806,3.802906,98.42582,BINJAI,info
STB807,3.55467,98.415693,BINJAI,info
STB835,4.103752,98.232955,BINJAI,info
STB855,3.713728,98.422226,BINJAI,info
STB862,3.801372,98.284103,BINJAI,info
STB863,3.483516,98.301423,BINJAI,info
STB867,3.713325,98.28722,BINJAI,info
STB881,4.071666,98.120555,BINJAI,info
STB891,4.006931,98.2607,BINJAI,info
STB905,3.759235,98.257084,BINJAI,info
STB969,3.496505,98.184292,BINJAI,info
STB970,4.020897,98.150036,BINJAI,info
STB971,3.68916,98.414102,BINJAI,info
STB972,3.77442,98.42253,BINJAI,info
STB974,3.8698,98.33088,BINJAI,info
STB975,3.70183,98.18187,BINJAI,info
RAP948,1.8603,99.836,PADANG SIDEMPUAN,warning
GST029,0.9072,97.8951,PADANG SIDEMPUAN,warning
GST041,1.36007,97.426,PADANG SIDEMPUAN,warning
GST042,1.13447,97.4402,PADANG SIDEMPUAN,warning
GST047,0.95136,97.42094,PADANG SIDEMPUAN,warning
GST048,1.28063,97.62707,PADANG SIDEMPUAN,warning
GST050,1.35074,97.40485,PADANG SIDEMPUAN,warning
GST051,1.47698,97.4825,PADANG SIDEMPUAN,warning
GST052,1.30753,97.5709,PADANG SIDEMPUAN,warning
GST053,1.282,97.61523,PADANG SIDEMPUAN,warning
GST054,1.3578,97.22042,PADANG SIDEMPUAN,warning
GST055,1.26402,97.61325,PADANG SIDEMPUAN,warning
GST056,1.39122,97.4579,PADANG SIDEMPUAN,warning
GST092,1.29146,97.61118,PADANG SIDEMPUAN,warning
GST109,1.01712,97.78736,PADANG SIDEMPUAN,warning
GST110,1.34253,97.58143,PADANG SIDEMPUAN,warning
GST111,1.02556,97.46991,PADANG SIDEMPUAN,warning
GST115,1.10268,97.4054,PADANG SIDEMPUAN,warning
GST116,0.98333,97.83973,PADANG SIDEMPUAN,warning
GST117,1.20994,97.67554,PADANG SIDEMPUAN,warning
GST118,1.36586,97.52977,PADANG SIDEMPUAN,warning
GST119,1.42662,97.49223,PADANG SIDEMPUAN,warning
GST121,1.36928,97.30045,PADANG SIDEMPUAN,warning
GST123,1.24969,97.4641,PADANG SIDEMPUAN,warning
GST124,1.34289,97.51448,PADANG SIDEMPUAN,warning
GST125,1.29646,97.53069,PADANG SIDEMPUAN,warning
GST126,1.31812,97.4543,PADANG SIDEMPUAN,warning
GST127,1.06864,97.6477,PADANG SIDEMPUAN,warning
GST128,1.29812,97.60514,PADANG SIDEMPUAN,warning
GST130,1.2754,97.63041,PADANG SIDEMPUAN,warning
GST147,1.50096,97.4201,PADANG SIDEMPUAN,warning
GST174,1.28894,97.61943,PADANG SIDEMPUAN,warning
GST186,1.28181,97.62353,PADANG SIDEMPUAN,warning
GST191,1.45058,97.4936,PADANG SIDEMPUAN,warning
GST197,1.49587,97.40006,PADANG SIDEMPUAN,warning
GST205,1.34482,97.55215,PADANG SIDEMPUAN,warning
GST206,1.4512,97.40986,PADANG SIDEMPUAN,warning
GST256,1.08721,97.82946,PADANG SIDEMPUAN,warning
GST257,1.13154,97.76138,PADANG SIDEMPUAN,warning
GST259,1.44491,97.35768,PADANG SIDEMPUAN,warning
GST261,1.28411,97.60018,PADANG SIDEMPUAN,warning
GST263,1.28825,97.61266,PADANG SIDEMPUAN,warning
GST264,1.14892,97.4596,PADANG SIDEMPUAN,warning
GST270,1.04021,97.88827,PADANG SIDEMPUAN,warning
GST273,1.23154,97.51995,PADANG SIDEMPUAN,warning
GST297,1.27087,97.55403,PADANG SIDEMPUAN,warning
GST306,1.16014,97.5922,PADANG SIDEMPUAN,warning
GST313,1.16594,97.53924,PADANG SIDEMPUAN,warning
GST316,1.09246,97.60596,PADANG SIDEMPUAN,warning
GST320,0.96847,97.46561,PADANG SIDEMPUAN,warning
GST321,1.37591,97.5483,PADANG SIDEMPUAN,warning
GST322,1.24596,97.64547,PADANG SIDEMPUAN,warning
GST323,1.28599,97.6241,PADANG SIDEMPUAN,warning
GST324,1.29239,97.60823,PADANG SIDEMPUAN,warning
GST325,1.03027,97.81161,PADANG SIDEMPUAN,warning
GST327,1.28893,97.61581,PADANG SIDEMPUAN,warning
GST328,0.95757,97.86248,PADANG SIDEMPUAN,warning
GST332,0.9564,97.73586,PADANG SIDEMPUAN,warning
GST343,1.02031,97.63543,PADANG SIDEMPUAN,warning
GST347,1.12253,97.79765,PADANG SIDEMPUAN,warning
GST353,1.16562,97.61803,PADANG SIDEMPUAN,warning
GST372,0.96969,97.80208,PADANG SIDEMPUAN,warning
GST407,1.3174,97.60112,PADANG SIDEMPUAN,warning
GST414,1.47605,97.35846,PADANG SIDEMPUAN,warning
GST426,1.28364,97.61011,PADANG SIDEMPUAN,warning
GST434,1.19109,97.65301,PADANG SIDEMPUAN,warning
GST452,1.17414,97.68878,PADANG SIDEMPUAN,warning
GST454,1.22498,97.65646,PADANG SIDEMPUAN,warning
GST459,1.24072,97.62974,PADANG SIDEMPUAN,warning
GST657,1.25803,97.63559,PADANG SIDEMPUAN,warning
GST700,1.07029,97.79668,PADANG SIDEMPUAN,warning
GST799,1.33211,97.59466,PADANG SIDEMPUAN,warning
GST801,1.26997,97.63501,PADANG SIDEMPUAN,warning
GST803,1.0295,97.77417,PADANG SIDEMPUAN,warning
GST804,0.93555,97.8714,PADANG SIDEMPUAN,warning
GST805,0.96274,97.43314,PADANG SIDEMPUAN,warning
GST806,1.04234,97.49657,PADANG SIDEMPUAN,warning
GST807,1.11727,97.72675,PADANG SIDEMPUAN,warning
GST808,1.08658,97.57611,PADANG SIDEMPUAN,warning
GST809,1.24852,97.535,PADANG SIDEMPUAN,warning
GST810,1.23279,97.41175,PADANG SIDEMPUAN,warning
GST811,1.33744,97.4222,PADANG SIDEMPUAN,warning
GST812,1.2641,97.2458,PADANG SIDEMPUAN,warning
GST813,1.46667,97.44324,PADANG SIDEMPUAN,warning
GST814,1.2939,97.59803,PADANG SIDEMPUAN,warning
GST816,1.1827,97.58127,PADANG SIDEMPUAN,warning
GST818,1.00452,97.87611,PADANG SIDEMPUAN,warning
GST825,1.28034,97.61977,PADANG SIDEMPUAN,warning
GST826,1.2418687,97.650724,PADANG SIDEMPUAN,warning
GST828,1.15975,97.70192,PADANG SIDEMPUAN,warning
GST829,1.20441,97.66375,PADANG SIDEMPUAN,warning
GST833,1.40147,97.50365,PADANG SIDEMPUAN,warning
GST834,1.05634,97.54712,PADANG SIDEMPUAN,warning
GST835,1.35935,97.56813,PADANG SIDEMPUAN,warning
GST836,1.38586,97.52745,PADANG SIDEMPUAN,warning
GST837,1.209354,97.582834,PADANG SIDEMPUAN,warning
GST838,1.08228,97.454,PADANG SIDEMPUAN,warning
GST839,1.31474,97.5133,PADANG SIDEMPUAN,warning
GST841,1.38958,97.35745,PADANG SIDEMPUAN,warning
GST842,1.07547,97.74588,PADANG SIDEMPUAN,warning
GST843,1.24271,97.445,PADANG SIDEMPUAN,warning
GST844,1.25807,97.38785,PADANG SIDEMPUAN,warning
GST845,1.05645,97.5953,PADANG SIDEMPUAN,warning
GST846,1.19881,97.3753,PADANG SIDEMPUAN,warning
GST847,1.30986,97.60945,PADANG SIDEMPUAN,warning
GST848,1.16536,97.47171,PADANG SIDEMPUAN,warning
GST849,1.13157,97.5861,PADANG SIDEMPUAN,warning
GST850,1.40825,97.44698,PADANG SIDEMPUAN,warning
GST852,1.01478,97.52779,PADANG SIDEMPUAN,warning
GST853,1.22791,97.55919,PADANG SIDEMPUAN,warning
GST855,1.40167,97.21334,PADANG SIDEMPUAN,warning
GST856,1.36529,97.16832,PADANG SIDEMPUAN,warning
GST857,1.05207,97.47,PADANG SIDEMPUAN,warning
